2011-03-02 00:18:27,2011-03-02 08:48:27,132.204.2.131,2.144.62.220,/revue/meta/1996/v41/n3/002522ar.pdf,erudit,AS,Iran (Islamic Republic of),"35.6961, 51.4231",Asia/Tehran,IE,Windows 7,p,meta,v41,n3,1996,002522,15,False,False
2011-03-02 00:18:45,2011-03-02 01:18:45,132.204.2.131,173.177.56.51,/revue/rse/2002/v28/n1/007154ar.html,smart-search-directory.net,NA,Canada,"51.2333, -58.65",America/Blanc-Sablon,Firefox,Windows Vista,p,rse,v28,n1,2002,007154,9,False,False
2011-03-02 00:18:37,,132.204.2.131,74.13.178.223,/revue/ref/1999/v5/n1/026265ar.pdf,email,NA,Canada,"43.6425, -79.3872",,IE,Windows Vista,p,ref,v5,n1,1999,026265,12,False,False
2011-03-02 00:18:51,2011-03-02 01:18:51,132.204.2.131,173.177.56.51,/revue/rse/2002/v28/n1/007154ar.pdf,erudit,NA,Canada,"51.2333, -58.65",America/Blanc-Sablon,Firefox,Windows Vista,p,rse,v28,n1,2002,007154,9,False,False
2011-03-02 00:18:25,2011-03-02 08:48:25,132.204.2.131,2.144.62.220,/revue/meta/1996/v41/n3/002522ar.pdf,erudit,AS,Iran (Islamic Republic of),"35.6961, 51.4231",Asia/Tehran,IE,Windows 7,p,meta,v41,n3,1996,002522,15,False,False
2011-03-02 00:18:43,2011-03-02 09:18:43,132.204.2.131,195.220.151.50,/revue/RSE/1998/v24/n1/031964ar.pdf,google,AF,Reunion,"-21.1, 55.6",Indian/Reunion,Firefox,Windows 7,p,rse,v24,n1,1998,031964,13,False,False
2011-03-02 00:19:15,2011-03-02 00:19:15,132.204.2.131,64.229.51.87,/revue/smq/2005/v30/n2/012152ar.html,google,NA,Canada,"45.4643, -73.8936",America/Toronto,IE,Windows XP,p,smq,v30,n2,2005,012152,6,False,False
2011-03-02 00:19:37,2011-03-02 00:19:37,132.204.2.131,173.177.54.215,/revue/dss/2010/v9/n1/044873ar.pdf,,NA,Canada,"45.6488, -73.8466",America/Toronto,Firefox,Windows XP,p,dss,v9,n1,2010,044873,1,False,False
2011-03-02 00:19:41,2011-03-02 00:19:41,132.204.2.131,74.57.155.163,/revue/haf/2007/v60/n3/015967ar.pdf,google,NA,Canada,"45.468, -73.5863",America/Toronto,IE,Windows XP,p,haf,v60,n3,2007,015967,4,False,False
2011-03-02 00:19:37,,132.204.2.131,74.13.178.223,/revue/ref/2003/v9/n2/011090ar.pdf,email,NA,Canada,"43.6425, -79.3872",,IE,Windows Vista,p,ref,v9,n2,2003,011090,8,False,False
2011-03-02 00:19:47,2011-03-02 06:19:47,132.204.2.131,93.24.7.57,/revue/etudfr/2007/v43/n2/016474ar.pdf,google,EU,France,"48.86, 2.35",Europe/Paris,Firefox,Windows XP,p,etudfr,v43,n2,2007,016474,4,False,False
2011-03-02 00:20:44,,132.204.2.131,173.69.102.94,/revue/ron/2001/v/n23/005984ar.html,google,NA,United States of America,"38.0, -97.0",,Firefox,Windows 7,p,ravon,v,n23,2001,005984,10,False,False
2011-03-02 00:20:45,2011-03-02 14:20:45,132.204.2.131,112.160.202.49,/revue/JCHA/2006/v17/n2/016587ar.pdf,,AS,Korea (Republic of),"37.57, 126.98",Asia/Seoul,IE,Windows 7,p,jcha,v17,n2,2006,016587,5,False,False
2011-03-02 00:20:51,2011-03-02 06:20:51,132.204.2.131,212.243.7.194,/revue/meta/1999/v44/n2/004546ar.pdf,google,EU,Switzerland,"47.0, 8.0",Europe/Zurich,Firefox,Windows XP,p,meta,v44,n2,1999,004546,12,False,False
2011-03-02 00:21:39,2011-03-02 06:21:39,132.204.2.131,88.168.136.144,/revue/smq/1999/v24/n2/013021ar.pdf,google,EU,France,"43.648, 3.7986",Europe/Paris,Firefox,Windows XP,p,smq,v24,n2,1999,013021,12,False,False
2011-03-02 00:22:01,2011-03-02 13:22:01,132.204.2.131,202.156.11.12,/revue/ethno/2006/v28/n2/014988ar.pdf,,AS,Singapore,"1.2931, 103.8558",Asia/Singapore,Firefox,Mac OS X,p,ethno,v28,n2,2006,014988,5,False,False
2011-03-02 00:22:04,2011-03-02 06:22:04,132.204.2.131,93.184.35.59,/revue/rse/1989/v15/n2/900629ar.pdf,,EU,France,"48.86, 2.35",Europe/Paris,Firefox,Linux,p,rse,v15,n2,1989,900629,22,False,False
2011-03-02 00:22:08,,132.204.2.131,67.71.70.5,/revue/SMQ/2003/v28/n2/008625ar.html,,NA,Canada,"43.6425, -79.3872",,IE,Windows 7,p,smq,v28,n2,2003,008625,8,False,False
2011-03-02 00:22:29,2011-03-02 10:52:29,132.204.2.131,202.129.199.21,/revue/phyto/2005/v86/n1/011712ar.html,scholar,AS,India,"20.0, 77.0",Asia/Kolkata,Firefox,Windows XP,p,phyto,v86,n1,2005,011712,6,False,False
2011-03-02 00:22:42,2011-03-02 00:22:42,132.204.2.131,70.49.75.87,/revue/crimino/2005/v38/n1/011489ar.pdf,,NA,Canada,"45.4333, -73.8333",America/Toronto,IE,Windows Vista,p,crimino,v38,n1,2005,011489,6,False,False
2011-03-02 00:22:47,2011-03-02 00:22:47,132.204.2.131,70.49.75.87,/revue/CRIMINO/2004/v37/n2/010710ar.html,,NA,Canada,"45.4333, -73.8333",America/Toronto,IE,Windows Vista,p,crimino,v37,n2,2004,010710,7,False,False
2011-03-02 00:22:56,2011-03-02 00:22:56,132.204.2.131,70.49.75.87,/revue/CRIMINO/2005/v38/n1/011488ar.html,,NA,Canada,"45.4333, -73.8333",America/Toronto,IE,Windows Vista,p,crimino,v38,n1,2005,011488,6,False,False
2011-03-02 00:23:03,2011-03-02 00:23:03,132.204.2.131,70.49.75.87,/revue/ss/2003/v50/n1/008196ar.html,,NA,Canada,"45.4333, -73.8333",America/Toronto,IE,Windows Vista,p,ss,v50,n1,2003,008196,8,False,False
2011-03-02 00:23:09,2011-03-02 00:23:09,132.204.2.131,70.49.75.87,/revue/ac/1974/v7/n1/017032ar.pdf,,NA,Canada,"45.4333, -73.8333",America/Toronto,IE,Windows Vista,p,crimino,v7,n1,1974,017032,37,False,False
2011-03-02 00:23:17,2011-03-02 00:23:17,132.204.2.131,70.49.75.87,/revue/SMQ/1979/v4/n2/030058ar.pdf,,NA,Canada,"45.4333, -73.8333",America/Toronto,IE,Windows Vista,p,smq,v4,n2,1979,030058,32,False,False
2011-03-02 00:23:22,2011-03-02 00:23:22,132.204.2.131,70.49.75.87,/revue/CRIMINO/1985/v18/n2/017218ar.pdf,,NA,Canada,"45.4333, -73.8333",America/Toronto,IE,Windows Vista,p,crimino,v18,n2,1985,017218,26,False,False
2011-03-02 00:21:54,2011-03-02 08:51:54,132.204.2.131,2.144.62.220,/revue/meta/1975/v20/n2/002885ar.pdf,erudit,AS,Iran (Islamic Republic of),"35.6961, 51.4231",Asia/Tehran,IE,Windows 7,p,meta,v20,n2,1975,002885,36,False,False
2011-03-02 00:22:16,2011-03-02 08:52:16,132.204.2.131,2.144.62.220,/revue/meta/1981/v26/n3/002808ar.pdf,erudit,AS,Iran (Islamic Republic of),"35.6961, 51.4231",Asia/Tehran,IE,Windows 7,p,meta,v26,n3,1981,002808,30,False,False
2011-03-02 00:21:54,2011-03-02 08:51:54,132.204.2.131,2.144.62.220,/revue/meta/1979/v24/n2/004502ar.pdf,erudit,AS,Iran (Islamic Republic of),"35.6961, 51.4231",Asia/Tehran,IE,Windows 7,p,meta,v24,n2,1979,004502,32,False,False
2011-03-02 00:23:09,2011-03-02 12:23:09,132.204.2.131,114.79.48.226,/revue/ri/1980/v35/n2/029063ar.pdf,google,AS,Indonesia,"-6.1744, 106.8294",Asia/Jakarta,Firefox,Windows 7,p,ri,v35,n2,1980,029063,31,False,False
2011-03-02 00:21:25,2011-03-02 08:51:25,132.204.2.131,2.144.62.220,/revue/meta/1973/v18/n3/002810ar.pdf,erudit,AS,Iran (Islamic Republic of),"35.6961, 51.4231",Asia/Tehran,IE,Windows 7,p,meta,v18,n3,1973,002810,38,False,False
2011-03-02 00:23:53,2011-03-02 00:23:53,132.204.2.131,140.254.186.25,/revue/phyto/1998/v79/n4/706164ar.pdf,google,NA,United States of America,"39.9612, -82.9988",America/New_York,Firefox,Windows Vista,p,phyto,v79,n4,1998,706164,13,False,False
2011-03-02 00:24:02,2011-03-01 21:24:02,132.204.2.131,207.46.195.202,/revue/MS/2003/v19/n3/006469ar.html,,NA,United States of America,"47.674, -122.1215",America/Los_Angeles,IE,Windows XP,p,ms,v19,n3,2003,006469,8,False,False
2011-03-02 00:21:11,2011-03-02 06:21:11,132.204.2.131,41.97.91.96,/revue/rseau/1989/v2/n3/705034ar.pdf,,AF,Algeria,"28.0, 3.0",Africa/Algiers,IE,Windows Vista,p,rseau,v2,n3,1989,705034,22,False,False
2011-03-02 00:24:24,2011-03-01 23:24:24,132.204.2.131,206.45.19.139,/revue/gpq/1990/v44/n3/032830ar.pdf,google,NA,Canada,"49.8717, -97.0765",America/Winnipeg,IE,Windows XP,p,gpq,v44,n3,1990,032830,21,False,False
